iter	Passed	Remaining
884	16066	2087
885	16080	2069
886	16097	2050
887	16118	2032
888	16138	2014
889	16153	1996
890	16172	1978
891	16190	1960
892	16208	1942
893	16225	1923
894	16243	1905
895	16263	1887
896	16279	1869
897	16295	1850
898	16315	1833
899	16332	1814
900	16350	1796
901	16373	1778
902	16392	1760
903	16409	1742
904	16424	1724
905	16442	1706
906	16458	1687
907	16477	1669
908	16495	1651
909	16514	1633
910	16531	1615
911	16548	1596
912	16569	1578
913	16587	1560
914	16604	1542
915	16621	1524
916	16640	1506
917	16656	1487
918	16675	1469
919	16692	1451
920	16710	1433
921	16723	1414
922	16741	1396
923	16762	1378
924	16781	1360
925	16798	1342
926	16816	1324
927	16835	1306
928	16853	1288
929	16871	1269
930	16889	1251
931	16908	1233
932	16926	1215
933	16943	1197
934	16961	1179
935	16981	1161
936	16996	1142
937	17016	1124
938	17035	1106
939	17053	1088
940	17070	1070
941	17089	1052
942	17105	1033
943	17122	1015
944	17142	997
945	17161	979
946	17179	961
947	17196	943
948	17215	925
949	17231	906
950	17246	888
951	17266	870
952	17284	852
953	17299	834
954	17318	816
955	17337	797
956	17352	779
957	17370	761
958	17388	743
959	17406	725
960	17424	707
961	17442	689
962	17460	670
963	17476	652
964	17493	634
965	17513	616
966	17529	598
967	17543	579
968	17563	561
969	17578	543
970	17593	525
971	17612	507
972	17632	489
973	17650	471
974	17667	453
975	17686	434
976	17703	416
977	17717	398
978	17737	380
979	17757	362
980	17769	344
981	17788	326
982	17805	307
983	17819	289
984	17839	271
985	17858	253
986	17873	235
987	17888	217
988	17906	199
989	17924	181
990	17940	162
991	17960	144
992	17976	126
993	17990	108
994	18008	90
995	18023	72
996	18039	54
997	18059	36
998	18081	18
999	18099	0
