iter	Passed	Remaining
1408	2667784	1118992
1409	2669880	1117184
1410	2671901	1115343
1411	2673692	1113407
1412	2675668	1111547
1413	2677669	1109699
1414	2679686	1107856
1415	2681494	1105927
1416	2683218	1103963
1417	2685130	1102077
1418	2687238	1100271
1419	2689343	1098464
1420	2691195	1096553
1421	2692903	1094583
1422	2694609	1092613
1423	2696314	1090643
1424	2698076	1088697
1425	2699821	1086744
1426	2701982	1084958
1427	2703951	1083095
1428	2705897	1081222
1429	2707981	1079405
1430	2709774	1077471
1431	2711475	1075501
1432	2713314	1073586
1433	2715412	1071773
1434	2717361	1069902
1435	2719612	1068148
1436	2721840	1066385
1437	2723651	1064459
1438	2725344	1062486
1439	2727163	1060563
1440	2729100	1058686
1441	2731100	1056833
1442	2733096	1054978
1443	2735008	1053091
1444	2736776	1051149
1445	2738512	1049194
1446	2740280	1047252
1447	2742293	1045404
1448	2744320	1043561
1449	2746371	1041727
1450	2748302	1039846
1451	2750370	1038018
1452	2752136	1036076
1453	2753843	1034111
1454	2755570	1032155
1455	2757603	1030313
1456	2759564	1028444
1457	2761663	1026626
1458	2763485	1024705
1459	2765190	1022741
1460	2766936	1020793
1461	2768640	1018829
1462	2770347	1016867
1463	2772237	1014972
1464	2774179	1013096
1465	2776171	1011238
1466	2778187	1009389
1467	2780004	1007467
1468	2781756	1005522
1469	2783495	1003573
1470	2785500	1001719
1471	2787435	999840
1472	2789412	997977
1473	2791402	996117
1474	2793279	994218
1475	2795077	992290
1476	2797095	990440
1477	2798815	988485
1478	2800623	986561
1479	2802566	984685
1480	2804521	982813
1481	2806527	980958
1482	2808522	979100
1483	2810536	977248
1484	2812245	975290
1485	2814169	973407
1486	2816104	971527
1487	2818030	969644
1488	2820120	967818
1489	2822271	966012
1490	2823967	964050
1491	2825681	962095
1492	2827433	960153
1493	2829428	958293
1494	2831454	956444
1495	2833355	954553
1496	2835359	952695
1497	2837359	950837
1498	2839072	948882
1499	2840752	946917
1500	2842475	944966
1501	2844444	943098
1502	2846419	941231
1503	2848379	939359
1504	2850349	937490
1505	2852301	935615
1506	2854023	933665
1507	2855704	931702
1508	2857423	929751
1509	2859361	927872
1510	2861332	926003
1511	2863320	924140
1512	2865201	922242
1513	2866905	920288
1514	2868586	918326
1515	2870341	916388
1516	2872312	914520
1517	2874418	912694
1518	2876341	910809
1519	2878388	908964
1520	2880245	907059
1521	2881924	905098
1522	2883611	903140
1523	2885379	901207
1524	2887353	899339
1525	2889386	897489
1526	2891335	895613
1527	2893213	893715
1528	2894970	891779
1529	2896656	889822
1530	2898421	887890
1531	2900376	886015
1532	2902417	884167
1533	2904357	882288
1534	2906449	880455
1535	2908346	878562
1536	2910027	876605
1537	2911709	874648
1538	2913513	872728
1539	2915496	870862
1540	2917414	868976
1541	2919379	867105
1542	2921346	865233
1543	2923061	863287
1544	2924767	861339
1545	2926820	859493
1546	2928890	857651
1547	2930952	855807
1548	2933075	853981
1549	2934952	852082
1550	2936740	850158
1551	2938602	848256
1552	2940785	846446
1553	2942793	844585
1554	2944781	842718
1555	2946894	840887
1556	2948774	838989
1557	2950451	837034
1558	2952203	835100
1559	2954140	833219
1560	2956123	831350
1561	2958153	829495
1562	2959840	827543
1563	2961518	825589
1564	2963298	823664
1565	2965197	821772
1566	2967219	819914
1567	2969263	818062
1568	2971345	816220
1569	2973085	814284
1570	2974776	812335
1571	2976519	810401
1572	2978287	808473
1573	2980270	806604
1574	2982283	804743
1575	2984242	802867
1576	2986045	800949
1577	2987744	799003
1578	2989488	797070
1579	2991448	795195
1580	2993482	793339
1581	2995383	791447
1582	2997351	789574
1583	2999347	787707
1584	3001137	785786
1585	3002831	783841
1586	3004572	781908
1587	3006445	780009
1588	3008387	778129
1589	3010417	776271
1590	3012431	774408
1591	3014122	772463
1592	3015818	770519
1593	3017525	768579
1594	3019451	766694
1595	3021213	764768
1596	3023225	762905
1597	3025201	761033
1598	3027150	759154
1599	3029046	757261
1600	3030794	755332
1601	3032481	753388
1602	3034175	751445
1603	3035871	749504
1604	3037548	747558
1605	3039374	745649
1606	3041349	743777
1607	3043353	741912
1608	3045514	740084
1609	3047402	738190
1610	3049127	736257
1611	3050856	734325
1612	3052567	732389
1613	3054250	730446
1614	3056039	728529
1615	3057949	726641
1616	3060059	724800
1617	3062094	722941
1618	3064107	721077
1619	3065854	719151
1620	3067880	717289
1621	3069629	715363
1622	3071350	713431
1623	3073383	711571
1624	3075301	709685
1625	3077260	707807
1626	3079169	705918
1627	3080862	703980
1628	3082589	702050
1629	3084283	700113
1630	3085960	698172
1631	3087667	696238
1632	3089517	694337
1633	3091510	692468
1634	3093470	690591
1635	3095434	688715
1636	3097197	686794
1637	3098895	684859
1638	3100657	682939
1639	3102851	681113
1640	3104920	679260
1641	3107028	677415
1642	3109159	675575
1643	3111069	673686
1644	3112783	671755
1645	3114479	669821
1646	3116308	667915
1647	3118273	666039
1648	3120263	664167
1649	3122195	662283
1650	3123998	660372
1651	3125696	658439
1652	3127389	656505
1653	3129153	654587
1654	3130830	652650
1655	3132574	650727
1656	3134514	648846
1657	3136438	646961
1658	3138429	645090
1659	3140437	643222
1660	3142125	641288
1661	3143813	639355
1662	3145532	637429
1663	3147211	635494
1664	3148897	633562
1665	3150641	631641
1666	3152616	629766
1667	3154576	627889
1668	3156556	626015
1669	3158383	624111
1670	3160087	622183
1671	3161805	620258
1672	3163739	618375
1673	3165635	616485
1674	3167595	614608
1675	3170146	612844
1676	3172104	610965
1677	3173789	609034
1678	3175471	607103
1679	3177198	605180
1680	3179176	603305
1681	3181190	601437
1682	3183166	599562
1683	3185129	597684
1684	3187051	595798
1685	3188925	593904
1686	3190677	591986
1687	3192574	590096
1688	3194513	588214
1689	3196430	586327
1690	3198446	584458
1691	3200134	582530
1692	3201806	580599
1693	3203566	578684
1694	3205643	576826
1695	3207584	574944
1696	3209600	573075
1697	3211559	571196
1698	3213321	569281
1699	3215006	567354
1700	3216699	565428
1701	3218623	563542
1702	3220538	561655
1703	3222470	559771
1704	3224520	557908
1705	3226533	556038
1706	3228268	554119
1707	3230017	552204
1708	3231960	550322
1709	3233826	548426
1710	3235759	546542
1711	3237677	544656
1712	3239690	542785
1713	3241411	540865
1714	3243096	538940
1715	3244780	537014
1716	3246654	535121
1717	3248675	533251
1718	3250647	531374
1719	3252593	529491
1720	3254430	527592
1721	3256124	525669
1722	3257886	523757
1723	3259581	521835
1724	3261281	519914
1725	3262992	517995
1726	3264997	516122
1727	3266939	514240
1728	3268899	512360
1729	3270787	510469
1730	3272479	508548
1731	3274190	506629
1732	3276033	504732
1733	3277935	502843
1734	3279998	500979
1735	3282032	499110
1736	3284103	497247
1737	3285864	495337
1738	3287560	493417
1739	3289239	491495
1740	3291116	489603
1741	3293102	487726
1742	3295074	485848
1743	3297057	483971
1744	3298851	482067
1745	3300685	480168
1746	3302610	478282
1747	3304468	476387
1748	3306505	474518
1749	3308617	472659
1750	3310715	470798
1751	3312514	468894
1752	3314198	466974
1753	3315893	465056
1754	3317680	463151
1755	3320018	461323
1756	3322034	459450
1757	3324020	457572
1758	3325875	455677
1759	3327578	453760
1760	3329297	451846
1761	3331158	449952
1762	3333108	448069
1763	3335075	446189
1764	3337102	444316
1765	3339110	442441
1766	3340809	440525
1767	3342528	438612
1768	3344255	436700
1769	3346128	434807
1770	3348145	432933
1771	3350127	431054
1772	3351984	429159
1773	3353666	427242
1774	3355347	425325
1775	3357138	423422
1776	3359238	421558
1777	3361220	419679
1778	3363218	417802
1779	3365140	415916
1780	3366984	414020
1781	3368688	412106
1782	3370374	410191
1783	3372132	408285
1784	3374127	406407
1785	3376063	404522
1786	3378043	402643
1787	3379963	400756
1788	3381770	398856
1789	3383490	396945
1790	3385444	395063
1791	3387324	393171
1792	3389250	391285
1793	3391201	389402
1794	3393138	387517
1795	3394844	385605
1796	3396567	383696
1797	3398269	381785
1798	3400136	379892
1799	3402093	378010
1800	3404064	376129
1801	3406057	374250
1802	3407889	372353
1803	3409576	370441
1804	3411271	368530
1805	3412948	366617
1806	3414633	364706
1807	3416397	362803
1808	3418353	360920
1809	3420432	359050
1810	3422438	357173
1811	3424425	355293
1812	3426384	353410
1813	3428255	351519
1814	3429947	349608
1815	3431800	347715
1816	3433816	345838
1817	3436050	343983
1818	3437943	342093
1819	3439659	340186
1820	3441332	338274
1821	3443040	336367
1822	3444723	334457
1823	3446440	332551
1824	3448229	330652
1825	3450290	328779
1826	3452284	326899
1827	3454302	325021
1828	3456159	323129
1829	3457854	321221
1830	3459546	319313
1831	3461232	317405
1832	3462905	315496
1833	3464654	313594
1834	3466615	311712
1835	3468745	309844
1836	3470715	307962
1837	3472595	306072
1838	3474317	304168
1839	3476013	302262
1840	3477730	300358
1841	3479411	298451
1842	3481094	296544
1843	3482870	294646
1844	3484851	292765
1845	3486834	290884
1846	3488811	289002
1847	3490709	287114
1848	3492419	285211
1849	3494103	283305
1850	3495905	281410
1851	3497874	279527
1852	3499844	277645
1853	3501812	275763
1854	3503701	273874
1855	3505442	271974
1856	3507124	270069
1857	3508892	268171
1858	3510572	266267
1859	3512252	264363
1860	3514084	262470
1861	3516131	260594
1862	3518095	258711
1863	3520063	256828
1864	3521861	254933
1865	3523563	253031
1866	3525285	251131
1867	3527263	249249
1868	3529239	247367
1869	3531209	245485
1870	3533292	243610
1871	3535278	241728
1872	3536973	239826
1873	3538670	237925
1874	3540450	236030
1875	3542508	234153
1876	3544459	232268
1877	3546460	230387
1878	3548474	228507
1879	3550197	226608
1880	3551891	224707
1881	3553630	222810
1882	3555354	220911
1883	3557244	219023
1884	3559162	217137
1885	3561205	215258
1886	3563167	213374
1887	3564971	211481
1888	3566686	209582
1889	3568387	207683
1890	3570093	205785
1891	3571774	203885
1892	3573486	201987
1893	3575436	200103
1894	3577416	198220
1895	3579400	196338
1896	3581364	194454
1897	3583063	192556
1898	3584747	190657
1899	3586449	188760
1900	3588127	186861
1901	3589827	184964
1902	3591921	183087
1903	3593891	181204
1904	3595874	179321
1905	3597836	177437
1906	3599653	175546
1907	3601350	173650
1908	3603035	171752
1909	3604720	169855
1910	3606407	167959
1911	3608209	166068
1912	3610222	164186
1913	3612152	162301
1914	3614105	160417
1915	3616090	158534
1916	3617977	156646
1917	3619747	154754
1918	3621455	152859
1919	3623180	150965
1920	3624874	149070
1921	3626737	147182
1922	3628819	145303
1923	3630893	143424
1924	3632889	141541
1925	3634601	139647
1926	3636278	137752
1927	3638010	135859
1928	3640055	133978
1929	3641969	132092
1930	3643998	130210
1931	3645976	128326
1932	3647823	126437
1933	3649520	124544
1934	3651203	122650
1935	3652971	120759
1936	3654971	118876
1937	3656877	116989
1938	3658975	115109
1939	3660976	113226
1940	3662742	111335
1941	3664433	109442
1942	3666299	107554
1943	3668288	105670
1944	3670221	103785
1945	3672271	101902
1946	3674205	100016
1947	3675917	98125
1948	3677595	96232
1949	3679307	94341
1950	3681226	92455
1951	3683212	90570
1952	3685172	88685
1953	3687142	86800
1954	3689040	84913
1955	3690764	83023
1956	3692440	81131
1957	3694178	79241
1958	3696101	77355
1959	3698088	75471
1960	3700095	73586
1961	3701989	71700
1962	3703685	69809
1963	3705383	67919
1964	3707138	66030
1965	3709201	64146
1966	3711143	62261
1967	3713191	60377
1968	3715185	58492
1969	3716902	56602
1970	3718589	54712
1971	3720274	52823
1972	3722159	50936
1973	3724120	49051
1974	3726058	47165
1975	3728056	45280
1976	3729910	43392
1977	3731656	41504
1978	3733349	39616
1979	3735082	37728
1980	3737017	35842
1981	3739030	33956
1982	3740961	32070
1983	3742992	30185
1984	3744690	28297
1985	3746376	26409
1986	3748072	24521
1987	3749763	22634
1988	3751441	20747
1989	3753273	18860
1990	3755221	16974
1991	3757173	15089
1992	3759252	13203
1993	3761037	11317
1994	3762722	9430
1995	3764428	7543
1996	3766285	5657
1997	3769679	3773
1998	3772753	1887
1999	3774731	0
